,name,phone,latitude,longitude,addtional_info,type,address,url
8,Greenleaf Food Market,+13127533140,41.8597559,-87.6237686,Yelp Rating: 2.0 Reviews: 2,food,1619 S Michigan Ave,https://www.yelp.com/biz/greenleaf-food-market-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Starbucks,+13127911121,41.8527327,-87.6236433,Yelp Rating: 3.0 Reviews: 10,food,123 E Cermak Rd,https://www.yelp.com/biz/starbucks-chicago-454?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
10,Starbucks,+13123631236,41.85265987,-87.62268079,Yelp Rating: 3.0 Reviews: 4,food,111 E. Cermak Rd.,https://www.yelp.com/biz/starbucks-chicago-469?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Elite Physical Therapy,+13123289220,41.8558493,-87.623702,Yelp Rating: 5.0 Reviews: 2,health,1921 S Michigan Ave,https://www.yelp.com/biz/elite-physical-therapy-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,"Zhong Ye, MD - Aesthetic and Anti-Aging Clinic",+13129985300,41.856211,-87.62344,Yelp Rating: 4.0 Reviews: 15,health,1915 S Michigan Ave,https://www.yelp.com/biz/zhong-ye-md-aesthetic-and-anti-aging-clinic-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,Brows Noire,+13129293156,41.856139,-87.623443,Yelp Rating: 5.0 Reviews: 5,health,1919 S Michigan Ave,https://www.yelp.com/biz/brows-noire-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,Chicago InHealth Center,+13129491289,41.856512,-87.623451,Yelp Rating: 5.0 Reviews: 29,health,1845 S Michigan Ave,https://www.yelp.com/biz/chicago-inhealth-center-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,"ORA Dental, Oral Surgery & Implant Studio",+13123289000,41.8569826424467,-87.6237163543701,Yelp Rating: 4.5 Reviews: 272,health,1827 S Michigan Ave,https://www.yelp.com/biz/ora-dental-oral-surgery-and-implant-studio-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,L+A Healing Studio,+13127533249,41.854813564045,-87.6239997245703,Yelp Rating: 5.0 Reviews: 29,health,2018 S Michigan Ave,https://www.yelp.com/biz/l-a-healing-studio-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Dentart Chicago,+13129294783,41.85483,-87.62435,Yelp Rating: 5.0 Reviews: 1,health,2016 S Michigan Ave,https://www.yelp.com/biz/dentart-chicago-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,Warren Barr South Loop,+13129222777,41.8581352,-87.6254196,Yelp Rating: 2.0 Reviews: 15,health,1725 S Wabash Ave,https://www.yelp.com/biz/warren-barr-south-loop-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,Hampton Alfreda,+13128429900,41.85602,-87.62676,Yelp Rating: 1.0 Reviews: 2,health,1933 S State St,https://www.yelp.com/biz/hampton-alfreda-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Sprout Family Clinics,+17085287025,41.855236,-87.62117,Yelp Rating: 5.0 Reviews: 1,health,221 E Cullerton St,https://www.yelp.com/biz/sprout-family-clinics-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Popeyes Louisiana Kitchen,+17739694885,41.80902,-87.65972,Yelp Rating: 1.0 Reviews: 5,restaurants,1356 W 47th St,https://www.yelp.com/biz/popeyes-louisiana-kitchen-chicago-43?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Taqueria Ochoas,+17736730508,41.80843,-87.65864,Yelp Rating: 4.5 Reviews: 2,restaurants,1323 W 47th St,https://www.yelp.com/biz/taqueria-ochoas-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,Little Caesars Pizza,+17733768796,41.8086990956276,-87.6604597306569,Yelp Rating: 1.0 Reviews: 3,restaurants,1406 W. 47Th St,https://www.yelp.com/biz/little-caesars-pizza-chicago-28?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,Beijing Chinese Restaurant,+17738473819,41.8090837,-87.6614904,Yelp Rating: 4.0 Reviews: 7,restaurants,4640 S Bishop St,https://www.yelp.com/biz/beijing-chinese-restaurant-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,McDonald's,+17738901004,41.8090444494447,-87.6622858643532,Yelp Rating: 1.5 Reviews: 17,restaurants,1454 W 47th St,https://www.yelp.com/biz/mcdonalds-chicago-120?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,Naples Pizza,+17733767640,41.81031,-87.664619,Yelp Rating: 4.0 Reviews: 24,restaurants,4601 S Ashland Ave,https://www.yelp.com/biz/naples-pizza-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,China Lamp Restaurant,+17732547668,41.81024,-87.66459,Yelp Rating: 4.5 Reviews: 13,restaurants,4603 S Ashland Ave,https://www.yelp.com/biz/china-lamp-restaurant-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,Supermercado La Internacional,+17735239745,41.8105677770561,-87.6652798145754,Yelp Rating: 4.5 Reviews: 91,restaurants,4556 S Ashland,https://www.yelp.com/biz/supermercado-la-internacional-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,La Bahia De Acapulco,+17735238111,41.808853,-87.666519,Yelp Rating: 2.0 Reviews: 5,restaurants,1632 W 47th St,https://www.yelp.com/biz/la-bahia-de-acapulco-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Positano's Pizza,+17732474100,41.80548,-87.66526,Yelp Rating: 4.0 Reviews: 2,restaurants,4844 S Ashland Ave,https://www.yelp.com/biz/positanos-pizza-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
10,Atotonilco Tortilleria No 2,+17732475870,41.8083267211914,-87.666877746582,Yelp Rating: 4.0 Reviews: 45,restaurants,1649 W 47th St,https://www.yelp.com/biz/atotonilco-tortilleria-no-2-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
11,Domino's Pizza,+17732543030,41.8148918,-87.6649246,Yelp Rating: 3.0 Reviews: 9,restaurants,4323 S Ashland Ave,https://www.yelp.com/biz/dominos-pizza-chicago-28?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Whiner Beer Company,+13128102271,41.81076,-87.66057,Yelp Rating: 5.0 Reviews: 48,food,1400 W 46th St,https://www.yelp.com/biz/whiner-beer-company-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,The Plant,+17733577192,41.810768,-87.660576,Yelp Rating: 4.0 Reviews: 12,food,1400 W 46th St,https://www.yelp.com/biz/the-plant-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,The Chicago Meat Authority,+17732543811,41.80810546875,-87.6537094116211,Yelp Rating: 3.0 Reviews: 1,food,1120 W 47th Pl,https://www.yelp.com/biz/the-chicago-meat-authority-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,Central Bakery,+17735230293,41.81157,-87.66466,Yelp Rating: 5.0 Reviews: 4,food,4523 S Ashland Ave,https://www.yelp.com/biz/central-bakery-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,Walgreens,+17732473051,41.8089752197266,-87.6658554077148,Yelp Rating: 1.5 Reviews: 4,food,1614 W 47Th St,https://www.yelp.com/biz/walgreens-chicago-183?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Continental House Liquor & Bar,+17732547923,41.8088493347168,-87.6664047241211,Yelp Rating: 1.0 Reviews: 1,food,1628 W 47th St,https://www.yelp.com/biz/continental-house-liquor-and-bar-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,Supermercados El Guero ,+17735232350,41.80831,-87.66757,Yelp Rating: 2.5 Reviews: 2,food,1701 W 47th St,https://www.yelp.com/biz/supermercados-el-guero-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,Atotonilco Tortilleria,+17735230800,41.8083190917969,-87.6678237915039,Yelp Rating: 3.5 Reviews: 5,food,1707 W 47th St,https://www.yelp.com/biz/atotonilco-tortilleria-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,La Baguette Bakery,+17732479200,41.81477289501,-87.6646623230789,Yelp Rating: 2.0 Reviews: 4,food,4321 S Ashland Ave,https://www.yelp.com/biz/la-baguette-bakery-chicago-8?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
10,Lindo Michoacan Paleteria,+17734757506,41.8083076477051,-87.6687698364258,Yelp Rating: 2.0 Reviews: 5,food,1733 W 47th St,https://www.yelp.com/biz/lindo-michoacan-paleteria-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,America's Best Contacts & Eyeglasses,+17736405384,41.80966,-87.66065,Yelp Rating: 2.0 Reviews: 8,health,1400 W 47th St,https://www.yelp.com/biz/americas-best-contacts-and-eyeglasses-chicago-14?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,Chavez Ariel R MD,+17739277573,41.81008,-87.66538,Yelp Rating: 1.0 Reviews: 1,health,4608 S Ashland Ave,https://www.yelp.com/biz/chavez-ariel-r-md-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,New City Supportive Living,+17733761223,41.808335,-87.665913,Yelp Rating: 5.0 Reviews: 1,health,4707 S Marshfield Ave,https://www.yelp.com/biz/new-city-supportive-living-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,Friend Family Health Center,+17733769400,41.80651,-87.66529,Yelp Rating: 5.0 Reviews: 1,health,4802 S Ashland Ave,https://www.yelp.com/biz/friend-family-health-center-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,Precision Dental Care,+17735790422,41.8142764973068,-87.6648540794849,Yelp Rating: 1.0 Reviews: 1,health,4317 S Ashland Ave,https://www.yelp.com/biz/precision-dental-care-chicago-4?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Metro Smiles - Back of the Yards,+17735104159,41.81504,-87.66551,Yelp Rating: 1.0 Reviews: 2,health,4324 S Ashland Ave,https://www.yelp.com/biz/metro-smiles-back-of-the-yards-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,"L J Herro, OD",+17734346228,41.80228,-87.66517,Yelp Rating: 2.0 Reviews: 4,health,5026 S Ashland Ave,https://www.yelp.com/biz/l-j-herro-od-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,Holy Cross Family Dental,+17739275568,41.80829,-87.67147,Yelp Rating: 3.0 Reviews: 5,health,1841 W 47th St,https://www.yelp.com/biz/holy-cross-family-dental-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Waldo J Artega MD,+17739275524,41.80829,-87.67156,Yelp Rating: 1.0 Reviews: 2,health,1845 W 47th St,https://www.yelp.com/biz/waldo-j-artega-md-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
10,Childrens Medical Center,+17738479004,41.8087882995605,-87.6724319458008,Yelp Rating: 5.0 Reviews: 1,health,1900 W 47th St,https://www.yelp.com/biz/childrens-medical-center-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Subway,+17732483614,41.947,-87.68785,Yelp Rating: 2.0 Reviews: 9,restaurants,3601 N Western Ave,https://www.yelp.com/biz/subway-chicago-15?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Famous Taco Burrito Kings,+17735294402,41.9468727,-87.6881256,Yelp Rating: 3.0 Reviews: 47,restaurants,3603 N Western Ave,https://www.yelp.com/biz/famous-taco-burrito-kings-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,MOD Pizza,+18722043855,41.94795,-87.6881551,Yelp Rating: 4.5 Reviews: 60,restaurants,3643 N Western Ave,https://www.yelp.com/biz/mod-pizza-chicago-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,Reclaimed Bar and Restaurant,+17738570943,41.94834,-87.6879,Yelp Rating: 4.0 Reviews: 69,restaurants,3655 North Western Ave,https://www.yelp.com/biz/reclaimed-bar-and-restaurant-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,Popeyes Louisiana Kitchen,+17732966545,41.94646,-87.68785,Yelp Rating: 2.0 Reviews: 36,restaurants,2355 W Addison St,https://www.yelp.com/biz/popeyes-louisiana-kitchen-chicago-32?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,Big Boy Gyros,+17735253241,41.94612,-87.68783,Yelp Rating: 3.5 Reviews: 117,restaurants,3541 N Western Ave,https://www.yelp.com/biz/big-boy-gyros-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Pi-Hi Cafe,+17734727444,41.9460656925374,-87.6877528213354,Yelp Rating: 4.5 Reviews: 287,restaurants,3539 N Western Ave,https://www.yelp.com/biz/pi-hi-cafe-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,New China 2,+17733881777,41.9458699368988,-87.6878499984741,Yelp Rating: 3.0 Reviews: 45,restaurants,3533 N Western Ave,https://www.yelp.com/biz/new-china-2-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,Wendy's,+17735257368,41.9471599,-87.68863,Yelp Rating: 1.5 Reviews: 76,restaurants,3610 N Western Ave,https://www.yelp.com/biz/wendys-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Potbelly Sandwich Shop,+17736610270,41.948428,-87.688678,Yelp Rating: 2.5 Reviews: 23,restaurants,3658 N Western Ave,https://www.yelp.com/biz/potbelly-sandwich-shop-chicago-57?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
10,Pete's Pizza & Restaurant,+17734637770,41.94968,-87.68794,Yelp Rating: 3.5 Reviews: 544,restaurants,3737 N Western Ave,https://www.yelp.com/biz/petes-pizza-and-restaurant-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
11,Alley Dogs,+17733483647,41.9486855,-87.6884913,Yelp Rating: 4.0 Reviews: 4,restaurants,3700 N Western Ave,https://www.yelp.com/biz/alley-dogs-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,West Lakeview Liquors,+17735251916,41.9469249,-87.6831411,Yelp Rating: 4.0 Reviews: 112,food,2156 W Addison St,https://www.yelp.com/biz/west-lakeview-liquors-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,Dunkin' Donuts,+17733487000,41.9459665,-87.6880525,Yelp Rating: 3.5 Reviews: 14,food,3535 N Western Ave,https://www.yelp.com/biz/dunkin-donuts-chicago-51?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,Starbucks,+17739359086,41.947959,-87.688612,Yelp Rating: 2.5 Reviews: 51,food,3640 North Western Ave,https://www.yelp.com/biz/starbucks-chicago-351?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,7-Eleven,+17735880356,41.9505619206088,-87.6879009604454,Yelp Rating: 4.0 Reviews: 5,food,3801 N Western Ave,https://www.yelp.com/biz/7-eleven-chicago-49?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,Sarah's Mart,+17733480304,41.9470097252127,-87.6783938683678,Yelp Rating: 3.0 Reviews: 12,food,3601 N Damen Ave,https://www.yelp.com/biz/sarahs-mart-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Pilates + Coffee,+16307495729,41.9434,-87.68277,Yelp Rating: 5.0 Reviews: 8,food,2144 W Roscoe St,https://www.yelp.com/biz/pilates-coffee-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,Miller's Tap & Liquor Store,+17734721821,41.943435,-87.683631,Yelp Rating: 3.5 Reviews: 16,food,2204 W Roscoe St,https://www.yelp.com/biz/millers-tap-and-liquor-store-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,Lush Wine and Spirits,+17732818888,41.94342,-87.68482,Yelp Rating: 4.0 Reviews: 108,food,2232 W Roscoe St,https://www.yelp.com/biz/lush-wine-and-spirits-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Rudy's Bakery,+17733488578,41.94348,-87.68001,Yelp Rating: 4.5 Reviews: 66,food,2038 W Roscoe St,https://www.yelp.com/biz/rudys-bakery-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
10,Jewel Food Stores,+17733271204,41.9437366353379,-87.6891339827723,Yelp Rating: 2.5 Reviews: 69,food,3400 N Western Ave,https://www.yelp.com/biz/jewel-food-stores-chicago-13?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,ATI Physical Therapy,+17736610426,41.94785,-87.68788,Yelp Rating: 5.0 Reviews: 3,health,3635 N Western Ave,https://www.yelp.com/biz/ati-physical-therapy-chicago-26?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Valdes Angeles Podiatry Center Doctor,+17732484111,41.94774,-87.68865,Yelp Rating: 1.0 Reviews: 3,health,3632 N Western Ave,https://www.yelp.com/biz/valdes-angeles-podiatry-center-doctor-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,EyeCare of Wrigleyville,+17735283790,41.94712,-87.67873,Yelp Rating: 4.5 Reviews: 29,health,2000 W Addison St,https://www.yelp.com/biz/eyecare-of-wrigleyville-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,Healthy Smiles,+17735731234,41.94663,-87.6787,Yelp Rating: 2.5 Reviews: 28,health,2005 W Addison St,https://www.yelp.com/biz/healthy-smiles-chicago-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,"J. Wesley Cook, DO",+17737962280,41.94658,-87.67876,Yelp Rating: 3.5 Reviews: 36,health,2001 W Addison St,https://www.yelp.com/biz/j-wesley-cook-do-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,Pure Motion Chiropractic,+17734721600,41.9434,-87.68277,Yelp Rating: 4.5 Reviews: 27,health,2144 W Roscoe St,https://www.yelp.com/biz/pure-motion-chiropractic-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Natural Beauty Med Spa- Roscoe,+13127785070,41.94349,-87.6829,Yelp Rating: 5.0 Reviews: 1,health,2150 W Roscoe St,https://www.yelp.com/biz/natural-beauty-med-spa-roscoe-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,Perfect Smile Dental Spa,+17735283384,41.943013,-87.6831142,Yelp Rating: 4.0 Reviews: 103,health,2155 W Roscoe St,https://www.yelp.com/biz/perfect-smile-dental-spa-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,Custom Eyes,+17739752015,41.9434661865234,-87.6813735961914,Yelp Rating: 4.5 Reviews: 67,health,2110 W Roscoe St,https://www.yelp.com/biz/custom-eyes-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Erin Anderson and Associates,+17739357355,41.942894,-87.682869,Yelp Rating: 5.0 Reviews: 1,health,2151 W Roscoe St,https://www.yelp.com/biz/erin-anderson-and-associates-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
