,name,phone,latitude,longitude,addtional_info,type,address,url
8,Flynn Maryirene I Dr,+17183516500,40.591831,-74.1015,Yelp Rating: 5.0 Reviews: 2,health,1551 Richmond Rd,https://www.yelp.com/biz/flynn-maryirene-i-dr-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Staten Island Orthopedics & Sports Medicine,+17189809325,40.591831,-74.1015,Yelp Rating: 1.0 Reviews: 1,health,1551 Richmond Rd,https://www.yelp.com/biz/staten-island-orthopedics-and-sports-medicine-staten-island-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
10,"Robert Vitolo, MD",+17186670890,40.59291,-74.10024,Yelp Rating: 3.5 Reviews: 3,health,1504 Richmond Rd,https://www.yelp.com/biz/robert-vitolo-md-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
11,My Fat Loss Expert,+17182346212,40.59133,-74.10112,Yelp Rating: 5.0 Reviews: 1,health,1567 Richmond Rd,https://www.yelp.com/biz/my-fat-loss-expert-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,R S Transportation Svc Incorporated,+17189799509,40.58174,-74.11079,Yelp Rating: 5.0 Reviews: 1,transport,2062 Richmond Rd,https://www.yelp.com/biz/r-s-transportation-svc-incorporated-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,Grant City Cars,+17189796200,40.5791112,-74.1088888,Yelp Rating: 1.0 Reviews: 6,transport,1138 S Railroad Ave,https://www.yelp.com/biz/grant-city-cars-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,Romantique Double Diamond Limousines,+17183517273,40.5805,-74.0998,Yelp Rating: 3.5 Reviews: 18,transport,2041 Hylan Blvd,https://www.yelp.com/biz/romantique-double-diamond-limousines-staten-island-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,Comfort Express,+17189284258,40.58646,-74.089378,Yelp Rating: 5.0 Reviews: 1,transport,388 Cromwell Ave,https://www.yelp.com/biz/comfort-express-staten-island-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Giovanni Coach,+17186832277,40.5752281844616,-74.1214949637651,Yelp Rating: 5.0 Reviews: 1,transport,2493 Richmond Rd,https://www.yelp.com/biz/giovanni-coach-staten-island-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,A Special Moments Limousine Service,+17189796262,40.5733632,-74.115152,Yelp Rating: 2.5 Reviews: 3,transport,159 New Dorp Plz,https://www.yelp.com/biz/a-special-moments-limousine-service-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Star Way Trans,+17187155666,40.56787109375,-74.1168518066406,Yelp Rating: 5.0 Reviews: 1,transport,,https://www.yelp.com/biz/star-way-trans-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
10,A-Class Limousine,+17186683200,40.56678,-74.11735,Yelp Rating: 2.5 Reviews: 11,transport,,https://www.yelp.com/biz/a-class-limousine-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,The Original Goodfella's Brick Oven Pizza,+17189872422,40.586785,-74.091438,Yelp Rating: 4.0 Reviews: 227,restaurants,1718 Hylan Blvd,https://www.yelp.com/biz/the-original-goodfellas-brick-oven-pizza-staten-island-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Prime Pizza Kitchen,+17183515000,40.5853249350922,-74.0926520634632,Yelp Rating: 4.0 Reviews: 29,restaurants,1778 Hylan Blvd,https://www.yelp.com/biz/prime-pizza-kitchen-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,Hylan Dairy Deli Meats & Bagels,+17186671265,40.585281,-74.092842,Yelp Rating: 2.0 Reviews: 13,restaurants,1780 Hylan Blvd,https://www.yelp.com/biz/hylan-dairy-deli-meats-and-bagels-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,Red Apple Restaurant,+17186673100,40.58672,-74.09169,Yelp Rating: 3.0 Reviews: 107,restaurants,1724 Hylan Blvd,https://www.yelp.com/biz/red-apple-restaurant-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,Gennaros At Country Lanes Pizza & Snacks,+17183510192,40.5888786,-74.0887375,Yelp Rating: 4.0 Reviews: 2,restaurants,1600 Hylan Blvd,https://www.yelp.com/biz/gennaros-at-country-lanes-pizza-and-snacks-new-york?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,Bruno's Bakery And Restaurant,+17189875859,40.588166,-74.090202,Yelp Rating: 3.5 Reviews: 191,restaurants,1650 Hylan Blvd,https://www.yelp.com/biz/brunos-bakery-and-restaurant-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Paco's Mexican Bistro,+13478252088,40.5884018,-74.0899734,Yelp Rating: 3.5 Reviews: 200,restaurants,1642 Hylan Blvd,https://www.yelp.com/biz/pacos-mexican-bistro-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,China Taste,+17189875269,40.5848791,-74.093588,Yelp Rating: 3.0 Reviews: 10,restaurants,1812 Hylan Blvd,https://www.yelp.com/biz/china-taste-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,Michael's Martinis & Meatballs,+13476958160,40.584706,-74.093654,Yelp Rating: 4.0 Reviews: 198,restaurants,1816 Hylan Blvd,https://www.yelp.com/biz/michaels-martinis-and-meatballs-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Jac Mao,+17189796100,40.5859153194951,-74.0929840380287,Yelp Rating: 3.5 Reviews: 137,restaurants,1771 Hylan Blvd,https://www.yelp.com/biz/jac-mao-staten-island-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
10,Ariemma's Italian Deli,+17189792630,40.5854963,-74.0933925,Yelp Rating: 4.5 Reviews: 71,restaurants,1791 Hylan Blvd,https://www.yelp.com/biz/ariemmas-italian-deli-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
11,Wendy’s,+17189798178,40.5882922,-74.09104,Yelp Rating: 2.0 Reviews: 32,restaurants,1661 Hylan Blvd,https://www.yelp.com/biz/wendy-s-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Kraja Cafe,+17183511551,40.5755852923712,-74.0835969868639,Yelp Rating: 3.0 Reviews: 4,food,837 Father Capodanno Blvd,https://www.yelp.com/biz/kraja-cafe-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Paul's Dogs,+17189873595,40.586604,-74.0866111,Yelp Rating: 4.0 Reviews: 1,food,252-264 Mason Ave,https://www.yelp.com/biz/pauls-dogs-dongan-hills?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,7-Eleven,+17189792052,40.586183442351,-74.0919309854507,Yelp Rating: 2.5 Reviews: 4,food,1740 Hylan Blvd,https://www.yelp.com/biz/7-eleven-staten-island-6?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,Bagels on the blvd,+17186677800,40.58668,-74.09173,Yelp Rating: 5.0 Reviews: 3,food,1728 Hylan Blvd,https://www.yelp.com/biz/bagels-on-the-blvd-staten-island-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,The Sand Bar NYC,+17188857768,40.5878753662109,-74.0904541015625,Yelp Rating: 5.0 Reviews: 2,food,1664 Hylan Blvd,https://www.yelp.com/biz/the-sand-bar-nyc-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Walgreens,+17183512039,40.58638,-74.09272,Yelp Rating: 2.0 Reviews: 10,food,1759 Hylan Blvd,https://www.yelp.com/biz/walgreens-staten-island-7?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,Supreme Liquors,+17189806590,40.583849,-74.0943399,Yelp Rating: 2.0 Reviews: 5,food,298 Naughton Ave,https://www.yelp.com/biz/supreme-liquors-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,Café Latté,+17189870192,40.587963,-74.091423,Yelp Rating: 4.5 Reviews: 28,food,309 Cromwell Ave,https://www.yelp.com/biz/caf%C3%A9-latt%C3%A9-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Tim Horton's,+17189800091,40.5901798094397,-74.0883499011397,Yelp Rating: 4.0 Reviews: 39,food,1562 Hylan Blvd,https://www.yelp.com/biz/tim-hortons-staten-island-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
10,Tastebud's Natural Foods,+17183518693,40.5852,-74.09397,Yelp Rating: 4.0 Reviews: 33,food,1807 Hylan Blvd,https://www.yelp.com/biz/tastebuds-natural-foods-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
11,Dunkin' Donuts,+17189801257,40.583789,-74.094718,Yelp Rating: 2.5 Reviews: 11,food,1854 Hylan Blvd,https://www.yelp.com/biz/dunkin-donuts-staten-island-15?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Staten Island Heart,+17186637000,40.583407,-74.084746,Yelp Rating: 5.0 Reviews: 1,health,501 Seaview Ave,https://www.yelp.com/biz/staten-island-heart-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Staten Island Pulmonary Associates,+17189805700,40.583407,-74.084747,Yelp Rating: 1.0 Reviews: 2,health,501 Seaview Ave,https://www.yelp.com/biz/staten-island-pulmonary-associates-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,Staten Island University Hospital,+17189790831,40.58301,-74.08568,Yelp Rating: 1.0 Reviews: 1,health,500 Seaview Ave,https://www.yelp.com/biz/staten-island-university-hospital-staten-island-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,HearUSA,+17189829270,40.582928,-74.086006,Yelp Rating: 5.0 Reviews: 1,health,500 Seaview Ave,https://www.yelp.com/biz/hearusa-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,Rosenthal Deborah MD,+17182263920,40.584545,-74.08551,Yelp Rating: 1.0 Reviews: 1,health,475 Seaview Ave,https://www.yelp.com/biz/rosenthal-deborah-md-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,Staten Island University Hospital,+17182262934,40.58455,-74.08551,Yelp Rating: 1.0 Reviews: 1,health,475 Seaview Ave,https://www.yelp.com/biz/staten-island-university-hospital-staten-island-28?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Staten Island University Hospital 475,+17182268594,40.584785,-74.086086,Yelp Rating: 1.0 Reviews: 1,health,North,https://www.yelp.com/biz/staten-island-university-hospital-475-staten-island-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,Island Rehabilitative Services,+17189875942,40.58373,-74.08719,Yelp Rating: 1.0 Reviews: 1,health,470 Seaview Ave,https://www.yelp.com/biz/island-rehabilitative-services-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,Staten Island University Hospital North Campus,+17182269000,40.5847310846495,-74.0866057947278,Yelp Rating: 2.0 Reviews: 62,health,475 Seaview Ave,https://www.yelp.com/biz/staten-island-university-hospital-north-campus-staten-island-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Katlowitz Nachum MD,+17182266461,40.585403,-74.084259,Yelp Rating: 2.5 Reviews: 3,health,242 Mason Ave,https://www.yelp.com/biz/katlowitz-nachum-md-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
10,Nalitt Institute For Cancer and Blood Related Diseases,+17182266400,40.586311,-74.086189,Yelp Rating: 5.0 Reviews: 2,health,256 Mason Ave,https://www.yelp.com/biz/nalitt-institute-for-cancer-and-blood-related-diseases-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Michelangelo's Pizza,+17182737541,40.63087,-74.12967,Yelp Rating: 4.5 Reviews: 26,restaurants,860 Post Ave,https://www.yelp.com/biz/michelangelos-pizza-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Taqueria Puebla,+17187201447,40.634014,-74.1256406,Yelp Rating: 4.0 Reviews: 17,restaurants,1285 Castleton Ave,https://www.yelp.com/biz/taqueria-puebla-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,La Pinela,+17184472706,40.6337342879743,-74.1239568963647,Yelp Rating: 1.5 Reviews: 3,restaurants,163 Dongan St,https://www.yelp.com/biz/la-pinela-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,San Miguel,+17184427780,40.631626,-74.124572,Yelp Rating: 4.0 Reviews: 15,restaurants,680 Cary Ave,https://www.yelp.com/biz/san-miguel-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,Number One Chinese Kitchen,+17188161836,40.636032,-74.134452,Yelp Rating: 3.0 Reviews: 9,restaurants,209 Port Richmond Ave,https://www.yelp.com/biz/number-one-chinese-kitchen-staten-island-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,Tacos La Abuelita,+17182734648,40.63568,-74.13485,Yelp Rating: 3.5 Reviews: 3,restaurants,229 Port Richmond Ave,https://www.yelp.com/biz/tacos-la-abuelita-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Hossty House,+17185569651,40.6355896,-74.1346664,Yelp Rating: 1.0 Reviews: 1,restaurants,229 Port Richmond Ave,https://www.yelp.com/biz/hossty-house-elm-park?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,Didi,+17187279634,40.63671,-74.13396,Yelp Rating: 2.5 Reviews: 8,restaurants,183 Port Richmond Ave,https://www.yelp.com/biz/didi-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,Taqueria La Roqueta,+17182732442,40.6357082,-74.1349684,Yelp Rating: 3.5 Reviews: 7,restaurants,226 Port Richmond Ave,https://www.yelp.com/biz/taqueria-la-roqueta-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Piccolo Pinos Pizzeria,+17188765100,40.634625,-74.13545,Yelp Rating: 3.5 Reviews: 6,restaurants,275 Port Richmond Ave,https://www.yelp.com/biz/piccolo-pinos-pizzeria-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,A Little Bit Of This & A Little Bit Of That,+19172171655,40.63514,-74.12641,Yelp Rating: 4.0 Reviews: 1,food,210 Clove Rd,https://www.yelp.com/biz/a-little-bit-of-this-and-a-little-bit-of-that-staten-island-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Veronica's Bakery,+17189813673,40.6310275717991,-74.1310915027192,Yelp Rating: 5.0 Reviews: 8,food,906 Post Ave,https://www.yelp.com/biz/veronicas-bakery-elm-park?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,Ruta Del Sabor & Bakery,+17184470903,40.63382,-74.12526,Yelp Rating: 5.0 Reviews: 1,food,1278 Castleton Ave,https://www.yelp.com/biz/ruta-del-sabor-and-bakery-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,Fruits & Vegetable Cuestas,+17187272792,40.63656,-74.13428,Yelp Rating: 5.0 Reviews: 1,food,193 Port Richmond Ave,https://www.yelp.com/biz/fruits-and-vegetable-cuestas-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,Beverage Island,+19293690100,40.6372804,-74.125231,Yelp Rating: 4.5 Reviews: 13,food,1784 Richmond Ter,https://www.yelp.com/biz/beverage-island-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,Jerk Shack Caribbean Food Truck,+19179953376,40.6340762,-74.1230641,Yelp Rating: 5.0 Reviews: 11,food,Castleton Ave At Taylor St,https://www.yelp.com/biz/jerk-shack-caribbean-food-truck-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Cafe Con Pan II,+17184424028,40.63769,-74.1334399,Yelp Rating: 2.5 Reviews: 17,food,137 Port Richmond Ave,https://www.yelp.com/biz/cafe-con-pan-ii-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,Port Richmond Liquor,+17184200500,40.6343834,-74.1360192,Yelp Rating: 5.0 Reviews: 1,food,294 Port Richmond Ave,https://www.yelp.com/biz/port-richmond-liquor-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,Family Deli Grocery,+17188761989,40.63418,-74.12052,Yelp Rating: 5.0 Reviews: 1,food,1138 Castleton Ave,https://www.yelp.com/biz/family-deli-grocery-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Live Poultry Market,+17182735565,40.640525,-74.131271,Yelp Rating: 3.0 Reviews: 1,food,2049 Richmond Ter,https://www.yelp.com/biz/live-poultry-market-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Richmond County Ambulance Services,+17182733555,40.634004,-74.12806,Yelp Rating: 1.0 Reviews: 1,health,1355 Castleton Ave,https://www.yelp.com/biz/richmond-county-ambulance-services-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,"Ashok Chainani, DDS",+17187272555,40.636112,-74.134401,Yelp Rating: 3.5 Reviews: 6,health,205 Port Richmond Ave,https://www.yelp.com/biz/ashok-chainani-dds-staten-island-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,NY Chiropractic & Physical Therapy,+17187270055,40.62692,-74.12887,Yelp Rating: 4.5 Reviews: 22,health,1163 Forest Ave,https://www.yelp.com/biz/ny-chiropractic-and-physical-therapy-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,Richmond University Medical Center,+17188181058,40.626852,-74.12482,Yelp Rating: 1.0 Reviews: 2,health,1058 Forest Ave,https://www.yelp.com/biz/richmond-university-medical-center-staten-island-5?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,Mystikal Wonders,+17188161234,40.6258160810508,-74.1314256625551,Yelp Rating: 4.0 Reviews: 1,health,451 Jewett Ave,https://www.yelp.com/biz/mystikal-wonders-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,Lasky Stephen G,+17187276026,40.634202,-74.118727,Yelp Rating: 1.0 Reviews: 1,health,1082 Castleton Ave,https://www.yelp.com/biz/lasky-stephen-g-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Staten Island Massage and Wellness,+17185561332,40.62598,-74.13406,Yelp Rating: 5.0 Reviews: 32,health,1332 Forest Ave,https://www.yelp.com/biz/staten-island-massage-and-wellness-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,Advanced Dental Implant Center,+17184424440,40.625825,-74.134219,Yelp Rating: 4.0 Reviews: 6,health,1340 Forest Ave,https://www.yelp.com/biz/advanced-dental-implant-center-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,JAG-ONE Physical Therapy,+17183900060,40.62594,-74.13471,Yelp Rating: 5.0 Reviews: 1,health,1351 Forest Ave,https://www.yelp.com/biz/jag-one-physical-therapy-staten-island-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Helfand Raymond Optometrists,+17184422727,40.6253,-74.13525,Yelp Rating: 1.0 Reviews: 1,health,1378 Forest Ave,https://www.yelp.com/biz/helfand-raymond-optometrists-staten-island?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
