STORE_NAME,longitude,latitude,ADDRESS,ADDRESS2,CITY,STATE,ZIP5,zip4,County,
"Z Fancy Foodz",-73.957817,40.587536,"1212 Avenue Z","","Brooklyn","NY","11235","4302","KINGS" 
"Natural Food Land Llc none",-73.962959,40.577312,"409 Brighton Beach Ave","","Brooklyn","NY","11235","6401","KINGS" 
"Dollar General 18657",-78.724609,42.810951,"2737 Southwestern Blvd","","Orchard Park","NY","14127","1459","ERIE" 
"Tonys Meats Retail Inc",-73.950836,40.662518,"1054 Nostrand Ave","","Brooklyn","NY","11225","4119","KINGS" 
"Shadai Deli-Grocery Corp.",-74.000465,40.613808,"7709 New Utrecht Ave","","Brooklyn","NY","11214","1013","KINGS" 
"Mi Favorito Dairy Corporation",-73.9067,40.702129,"760 Seneca Ave","","Ridgewood","NY","11385","3663","QUEENS" 
"Ey Sales Corp",-73.982697,40.619507,"5921 20th Ave","","Brooklyn","NY","11204","2408","KINGS" 
"PH Home Deli Inc",-73.902077,40.697601,"1020 Cypress Ave","","Ridgewood","NY","11385","5371","QUEENS" 
"Miller's Farm Market",-78.398201,42.071411,"1685 Olean Portville Rd","","Olean","NY","14760","9549","CATTARAUGUS" 
"Jama Deli Grocery Corp",-73.926338,40.838322,"1225 Ogden Ave","","Bronx","NY","10452","3500","BRONX" 
"K. Thompson Foods Iii, Llc 819",-72.692238,40.926197,"1510 Old Country Rd","","Riverhead","NY","11901","2080","SUFFOLK" 
"Wing Fat Company Inc",-74.008202,40.636822,"5718 8 Ave","","New York","NY","10013","4223","NEW YORK" 
"Freddys  On M Inc",-73.9599,40.61779,"1502 Elm Ave","","Brooklyn","NY","11230","5217","KINGS" 
"Best Way Mini Market Corp",-73.953506,40.817104,"1465 Amsterdam Ave","","New York","NY","10027","7421","NEW YORK" 
"Brklyn Deli And Grill Corp",-73.953827,40.683075,"1181 Bedford Ave","","Brooklyn","NY","11216","1615","KINGS" 
"Khan Deli & Grocery Inc",-73.919266,40.818127,"353 E 151st St","","Bronx","NY","10451","5103","BRONX" 
"Tu Mundo Deli Grocery Corp",-73.883263,40.845348,"860 E 180th St","","Bronx","NY","10460","1758","BRONX" 
"Maple Ave Pharmacy, Inc",-74.161125,41.335575,"52 Bakertown Rd","","Monroe","NY","10950","6314","ORANGE" 
"Yusuf Market, Llc",-76.167381,43.039501,"220 Massena St","Unit 222","Syracuse","NY","13204","3624","ONONDAGA" 
"Pollo Licey Food Market Corp",-73.892708,40.680351,"200 Jamaica Ave","","Brooklyn","NY","11207","2009","KINGS" 
"38 Ave Deli & Grocery Inc",-73.93219,40.753788,"3802 31st St","","Long Island City","NY","11101","2719","QUEENS" 
"Zabee Corps",-74.077789,40.592163,"262 Norway Ave","","Staten Island","NY","10305","3534","RICHMOND" 
"287 Candy Corp",-73.910927,40.837673,"287 E 170th St","","Bronx","NY","10456","1103","BRONX" 
"Daddys Deli & Grocery Inc",-74.166176,40.560307,"758 Arthur Kill Rd","","Staten Island","NY","10312","2141","RICHMOND" 
"Southern Familygourmet Deli Corp",-73.894508,40.817921,"860 Southern Blvd","","Bronx","NY","10459","5257","BRONX" 
"Shop N Save Inc",-78.883293,42.908127,"490 Connecticut St","","Buffalo","NY","14213","2646","ERIE" 
"7 Eleven, Inc. 34081H",-73.112328,40.859955,"2820 Middle Country Rd","","Lake Grove","NY","11755","2102","SUFFOLK" 
"Vasquez Deli Grocery",-73.890213,40.844879,"1959 Clinton Ave","","Bronx","NY","10457","5007","BRONX" 
"Holygrail LLC - 3 Kings Convenience & Pizzeria",-77.579491,43.138496,"1136 Monroe Ave","","Rochester","NY","14620","1672","MONROE" 
"Gerardis Farm Mkt",-74.093796,40.645218,"654 Richmond Ter","","Staten Island","NY","10301","1231","RICHMOND" 
"7 Eleven Store 38092A",-73.359322,40.755371,"16 Station Dr","","Wyandanch","NY","11798","3436","SUFFOLK" 
"Nanhai Fresh Market Inc",-74.001007,40.643745,"4508 8th Ave","","Brooklyn","NY","11220","1529","KINGS" 
"Sanderi Inc",-73.706337,42.725338,"1359 5th Ave","","Watervliet","NY","12189","3207","ALBANY" 
"86th St Gourmet Deli & Grill Inc",-74.002464,40.607365,"8523 18th Ave","","Brooklyn","NY","11214","2912","KINGS" 
"Corbin Hill Food Project, Inc.",-73.962387,40.811909,"91 Claremont Ave","","New York","NY","10115","0014","NEW YORK" 
"3711 Express Grocery Inc",-73.938263,40.619446,"3711B Flatlands Ave","","Brooklyn","NY","11234","3507","KINGS" 
"Sammy 1 Deli Grocery  Corp",-73.905838,40.859062,"51 W 183rd St","","Bronx","NY","10453","1231","BRONX" 
"Helen Grocery Inc",-73.917984,40.83704,"1289 Walton Ave","","Bronx","NY","10452","7803","BRONX" 
"J & C Grace Corp",-73.84922,40.876122,"3439 Boston Rd","","Bronx","NY","10469","2507","BRONX" 
"Li Oceanside Farm Market Inc",-73.639832,40.639183,"2951 Long Beach Rd","","Oceanside","NY","11572","3115","NASSAU" 
"Mexicana Del Campo A Su Mesa Inc",-73.862839,40.74934,"4009 National St","","Corona","NY","11368","2320","QUEENS" 
"Piffard Petro Inc.",-77.897125,42.830387,"3705 Main St","","Piffard","NY","14533","9762","LIVINGSTON" 
"Nina Shop Inc",-73.906807,40.700024,"5548 Myrtle Ave","","Ridgewood","NY","11385","3554","QUEENS" 
"Morris 1 Gourmet Deli Inc",-73.921288,40.820782,"675 Morris Ave","","Bronx","NY","10451","4783","BRONX" 
"Mahbeer Convenience Inc.",-73.97863,40.612183,"2321 65th St","","Brooklyn","NY","11204","4067","KINGS" 
"F.a. Supermarket Corp",-73.867332,40.854477,"706 Lydig Ave","","Bronx","NY","10462","2102","BRONX" 
"Family Land Oriental Market",-75.239822,43.086742,"241 James St","","Utica","NY","13501","4946","ONEIDA" 
"Madina Munawara Grocery & Halal Meat Inc",-73.87925,40.873947,"3110 Bainbridge Ave","","Bronx","NY","10467","3908","BRONX" 
"Jerome Variety Store Corp",-73.883293,40.88084,"3404 Jerome Ave","","Bronx","NY","10467","1002","BRONX" 
"El Sazon Deli Grocery Inc.",-73.913284,40.678375,"2096 Fulton St","","Brooklyn","NY","11233","6009","KINGS" 
"5 De Mayo Food Market Corp",-73.884499,40.747551,"8106 Roosevelt Ave","","Jackson Heights","NY","11372","6745","QUEENS" 
"J & B Farm Ny Inc.",-73.835991,40.707428,"11608 Metropolitan Ave","","Richmond Hill","NY","11418","1017","QUEENS" 
"Ralph Ave Dollar Inc",-73.919319,40.638145,"1590 Ralph Ave","","Brooklyn","NY","11236","3129","KINGS" 
"Stop & Go Mini Mart 55 Corp.",-72.663467,40.916851,"55 W Main St","","Riverhead","NY","11901","2801","SUFFOLK" 
"Blue Moon Deli Ny Corp",-73.932381,40.684433,"302 Stuyvesant Ave","","Brooklyn","NY","11233","1023","KINGS" 
"Stop 2 Grocery Inc",-73.887314,40.701435,"6627 Myrtle Ave","","Glendale","NY","11385","7055","QUEENS" 
"Prince Deli Corp",-73.950638,40.685883,"357 Nostrand Ave","","Brooklyn","NY","11216","5756","KINGS" 
"Ridge Grocery & Deli Corp",-73.887245,40.943729,"168 Ridge Ave","","Yonkers","NY","10703","3052","WESTCHESTER" 
"Yummilicious Deli Corp",-73.938675,40.845543,"4119 Broadway","","New York","NY","10033","3734","NEW YORK" 
"Team Dominican Deli Grocery Corp",-73.887505,40.852592,"651 E 183rd St","","Bronx","NY","10458","8797","BRONX" 
"J & G Deli Grocery Corp",-73.745438,40.72916,"21844 Hillside Ave","","Queens Village","NY","11427","1974","QUEENS" 
"Quail Street Market & Deli",-73.776192,42.662926,"167 Quail St","Ste 1","Albany","NY","12203","1255","ALBANY" 
"Nathan's Farm Inc",-73.953537,40.728535,"829 Manhattan Ave","","Brooklyn","NY","11222","2507","KINGS" 
"Esser Mini Mart, Llc",-78.904015,42.957481,"187 Esser Ave","","Buffalo","NY","14207","1101","ERIE" 
"Flaming Meat Warehouse Corp",-73.918671,40.807293,"522 E 138th St","","Bronx","NY","10454","3077","BRONX" 
"127 Express Stop Inc",-73.817696,40.688717,"12704 Liberty Ave","","South Richmond Hill","NY","11419","2216","QUEENS" 
"U & A Mini Mart Llc",-73.895348,40.63868,"9627 Avenue L","","Brooklyn","NY","11236","4812","KINGS" 
"Alex Food & Grocery Ii Inc.",-73.916214,41.705795,"108 Smith St","","Poughkeepsie","NY","12601","2718","DUTCHESS" 
"Hot Spot Deli, Llc",-73.890175,40.911549,"251 McLean Ave","","Yonkers","NY","10705","4492","WESTCHESTER" 
"Sunset Mini Mart Inc",-78.731812,43.180592,"4815 Sunset Dr","","Lockport","NY","14094","1815","NIAGARA" 
"Crown Heights Meat Store Inc",-73.937042,40.664333,"411 Troy Ave","","Brooklyn","NY","11213","5327","KINGS" 
"Shorty Grocery Corp",-73.923843,40.81189,"317 Alexander Ave","","Bronx","NY","10454","1104","BRONX" 
"Mi Campo Meat Market & Deli Corp",-73.869766,40.687771,"380 Etna St","","Brooklyn","NY","11208","1748","KINGS" 
"New Atlantic Halal Meat",-73.993599,40.682182,"282 Smith St","","Brooklyn","NY","11231","4650","KINGS" 
"United Hajjie Deli Grocery Corp",-73.9179,40.806263,"211 Saint Anns Ave","","Bronx","NY","10454","4703","BRONX" 
"Portland & Norton, Inc.",-77.584435,43.18737,"1404 Norton St","","Rochester","NY","14621","3929","MONROE" 
"San Diego Deli Grocery Corp",-73.88166,40.831448,"1303 Bronx River Ave","","Bronx","NY","10472","1101","BRONX" 
"Aldi 83",-73.930214,42.873791,"303 Saratoga Rd","","Schenectady","NY","12302","5027","SCHENECTADY" 
"Dollar General 18565",-77.279663,43.139164,"2080 Walworth Penfield Rd","","Walworth","NY","14568","9790","WAYNE" 
"Dollar General 18917",-77.501358,42.121162,"3851 State Route 417","","Jasper","NY","14855","9769","STEUBEN" 
"Dollar General 18952",-79.739075,42.1231,"2864 Route 426","","Findley Lake","NY","14736","9701","CHAUTAUQUA" 
"Dollar General 18976",-78.402039,42.07267,"1511 E State St","","Olean","NY","14760","3819","CATTARAUGUS" 
"7 Eleven Store 39778A",-73.233009,40.80637,"1684 Expressway Dr S","","Hauppauge","NY","11788","5311","SUFFOLK" 
"7 Eleven Store 35073A",-77.6968,43.040726,"5152 E River Rd","","West Henrietta","NY","14586","9501","MONROE" 
"7 Eleven Store 35153A",-78.89798,43.013538,"533 Niagara St","","Tonawanda","NY","14150","1838","ERIE" 
"Brunswick Fuel & Food Mart Inc.",-73.47438,42.766529,"4005 Rte 2","","Cropseyville","NY","12052","9998","RENSSELAER" 
"J.E.P. Deli Grocery Corp",-73.86248,40.746628,"10201 44th Ave","","Corona","NY","11368","2430","QUEENS" 
"CVS Pharmacy 1229",-73.535599,40.860126,"151 Pine Hollow Rd","","Oyster Bay","NY","11771","4705","NASSAU" 
"Four Season Fresh Farm Ii Inc",-73.906357,40.712975,"5631 Metropolitan Ave","","Ridgewood","NY","11385","1975","QUEENS" 
"Ocean Hunter Fish Market",-73.793182,40.685287,"114-38 Stuphin Blvd","","Jamaica","NY","11434","","QUEENS" 
"6923 The Lucky Store Corp.",-73.988693,40.613754,"6923 20th Ave","","Brooklyn","NY","11204","4653","KINGS" 
"La Miselania Poblana Corp.",-74.001312,40.601238,"2006 Bath Ave","","Brooklyn","NY","11214","4812","KINGS" 
"Canam Convenience Store",-78.689362,42.507153,"72 S Cascade Dr","","Springville","NY","14141","9227","ERIE" 
"7 Eleven 37733H",-73.671173,40.666237,"2 Franklin Ave","","Lynbrook","NY","11563","1216","NASSAU" 
"7 Eleven 33574K",-73.93425,40.744869,"3131 Thomson Ave","","Long Island City","NY","11101","3020","QUEENS" 
"7 Eleven 35630J",-73.997398,40.746723,"302 8th Ave","","New York","NY","10001","4813","NEW YORK" 
"7 Eleven 34351H",-73.767342,41.031166,"167 Martine Ave","","White Plains","NY","10601","3304","WESTCHESTER" 
"Ukies Grocery, Deli & Redemption Center, Llc",-73.496956,44.654003,"132 Irish Settlement Rd","","Plattsburgh","NY","12901","5827","CLINTON" 
"Bushwick Market Inc./Met Fresh",-73.920937,40.698566,"1381 Myrtle Ave","","Brooklyn","NY","11237","4500","KINGS" 
"Quick Mini Mart LLC",-77.607483,43.15966,"117 N Clinton Ave","","Rochester","NY","14604","1411","MONROE" 
"CVS Pharmacy CVS10291",-73.957199,40.609257,"1601 Kings Hwy","","Brooklyn","NY","11229","1209","KINGS" 
"Guy R Brewer Deli Corp",-73.78595,40.689129,"11312 Guy r Brewer Blvd","","Jamaica","NY","11433","3800","QUEENS" 
"CVS Pharmacy CVS10112",-73.952713,40.810532,"288 St. Nicholas Avenue","","Manhattan","NY","10027","","NEW YORK" 
"Bright Farmers Market Inc.",-74.013031,41.061512,"77 N Middletown Rd","","Pearl River","NY","10965","2000","ROCKLAND" 
"Wny Potter Inc",-78.794838,42.837746,"537 Potters Rd","","Buffalo","NY","14220","2540","ERIE" 
"Lucky 7's Deli On 5th Corp",-74.023247,40.628143,"7626 5th Ave","","Brooklyn","NY","11209","3304","KINGS" 
"Lic Family Deli Grocery Corp",-73.941498,40.761833,"3563 9th St","","Astoria","NY","11106","5103","QUEENS" 
"Red Mill Supermarket 2328",-73.762848,41.374886,"575 Route 6N","","Mahopac","NY","10541","4756","PUTNAM" 
"Al Tous Corp",-73.993195,40.619839,"6602 17th Ave","","Brooklyn","NY","11204","4303","KINGS" 
"Madison Mart, Inc",-73.756691,42.646336,"145 Madison Ave","","Albany","NY","12202","1760","ALBANY" 
"New City Market Inc",-78.824471,42.914425,"1069 E Ferry St","","Buffalo","NY","14211","1452","ERIE" 
"New Brother's Produce Corp",-73.853058,40.8731,"1154 E Gun Hill Rd","","Bronx","NY","10469","2904","BRONX" 
"Rb Pop Up Farm Stand",-73.905357,40.689816,"215 Cooper St","","Brooklyn","NY","11207","1310","KINGS" 
"19th Avenue Convenience Inc",-74.000648,40.606014,"1880 86th St","AKA:  1884 86th St","Brooklyn","NY","11214","3107","KINGS" 
"Lori Food Distributor, Inc",-73.957634,40.578228,"1067 Brighton Beach Ave","","Brooklyn","NY","11235","5647","KINGS" 
"Sweet Corner Grand Deli Inc",-73.868195,40.688202,"423 Etna St","","Brooklyn","NY","11208","1861","KINGS" 
"Ibb Gourmet Deli Corp",-73.883583,40.835659,"1711 Boone Ave","","Bronx","NY","10460","5423","BRONX" 
"1149 Yamasa Grocery, Inc.",-73.875137,40.670784,"1149 Blake Ave","","Brooklyn","NY","11208","3715","KINGS" 
"7 Eleven Store 37116",-73.937859,40.796806,"2256 2nd Ave","","New York","NY","10029","2202","NEW YORK" 
"The Spot Convenience Store Corp.",-73.700218,40.655918,"605 Rockaway Ave","","Valley Stream","NY","11581","1911","NASSAU" 
"Wilton Ave Deli & Grocery Inc",-73.928047,40.818806,"143 E 149th St","","Bronx","NY","10451","5347","BRONX" 
"Dollar General 19400",-78.304749,42.996162,"2666 Main St","","Batavia","NY","14020","","GENESEE" 
"Uptown Mini Mart Llc",-77.607201,43.159004,"87 N Clinton Ave","","Rochester","NY","14604","1455","MONROE" 
"Monroe Convenience Inc",-77.582802,43.140381,"990 Monroe Ave","","Rochester","NY","14620","1702","MONROE" 
"Wan Jia Inc",-74.003235,40.63459,"5623 Fort Hamilton Pkwy","","Brooklyn","NY","11219","4469","KINGS" 
"7 Day Deli Inc",-73.428497,43.848202,"66 Montcalm St","","Ticonderoga","NY","12883","1352","ESSEX" 
"King Star Nostrand Deli Corp",-73.949257,40.648045,"1559 Nostrand Ave","","Brooklyn","NY","11226","5101","KINGS" 
"Montys New Deli Corp",-74.098534,40.633984,"480 Castleton Ave","","Staten Island","NY","10301","2122","RICHMOND" 
"Kanan Deli & Grill",-73.935638,40.795723,"2251 1st Ave","","New York","NY","10029","1639","NEW YORK" 
"Aden Deli & Grill Inc V",-73.903488,40.646164,"1376 Rockaway Pkwy","","Brooklyn","NY","11236","2322","KINGS" 
"Endicott Deli & Grocery",-76.048386,42.104572,"2 Washington Ave","","Endicott","NY","13760","5312","BROOME" 
"Ovid Clover Farm, Inc.",-76.8228,42.676861,"7174 Main St","","Ovid","NY","14521","9402","SENECA" 
"Bogopa Bg Flatlands Llc",-73.890221,40.650845,"11110 Flatlands Ave","","Brooklyn","NY","11207","8234","KINGS" 
"SI Food Corp",-74.130394,40.638027,"69 Heberton Ave","","Staten Island","NY","10302","1407","RICHMOND" 
"Romero's Grocery Corp",-73.889305,40.848328,"672 E 180th St","","Bronx","NY","10457","3577","BRONX" 
"Alv Supermarket Llc/Met Fresh",-73.975845,40.723995,"119 Avenue D","","New York","NY","10009","5398","NEW YORK" 
"S & S Bk Inc",-73.994377,40.596466,"2328 Bath Ave","","Brooklyn","NY","11214","5312","KINGS" 
"Spectacular Sirius A, Llc",-73.95166,40.642891,"1104 Rogers Ave","","Brooklyn","NY","11226","7108","KINGS" 
"Super Deli And Mini Mart Inc",-73.867584,40.840153,"1796 E Tremont Ave","","Bronx","NY","10460","3132","BRONX" 
"Mj Deli & Convenient Store Inc",-73.774216,40.714878,"18744 Hillside Ave","","Jamaica","NY","11432","3217","QUEENS" 
"Dollar Tree 7425",-75.390434,42.312851,"21 Doran Ln","","Sidney","NY","13838","1119","DELAWARE" 
"Ray Deli & Grocery Ny Corp I",-73.926056,40.662922,"1011 Rutland Rd","","Brooklyn","NY","11212","2333","KINGS" 
"T And J Deli Grocery Corp",-73.968712,40.678169,"608 Vanderbilt Ave","","Brooklyn","NY","11238","3803","KINGS" 
"Cuse Deli Mart Inc.",-76.198418,43.059265,"1219 Milton Ave","","Syracuse","NY","13204","1167","ONONDAGA" 
"Wah Cheung Trading Inc",-73.99688,40.718281,"129 Mott St","Frnt B","New York","NY","10013","5518","NEW YORK" 
"F M Deli & Grill Inc",-73.869057,40.678368,"1090 Liberty Ave","","Brooklyn","NY","11208","2923","KINGS" 
"1570 Chester Deli Grocery Corp",-73.863907,40.839977,"1570 White Plains Rd","","Bronx","NY","10462","4106","BRONX" 
"999 Gourmet Deli Corp",-73.867317,40.665466,"1142 Stanley Ave","","Brooklyn","NY","11208","5002","KINGS" 
"Alwajih Deli Inc",-73.930275,40.689186,"125 Malcolm X Blvd","","Brooklyn","NY","11221","5762","KINGS" 
"Forest Hills Fish Market Corp",-73.849434,40.732719,"6409 108th St","","Forest Hills","NY","11375","1603","QUEENS" 
"Jamaica Deli, Inc",-73.783295,40.712681,"17946 Hillside Ave","","Jamaica","NY","11432","4653","QUEENS" 
"Spinner Deli Corp",-73.893593,40.860031,"374 E 188th St","","Bronx","NY","10458","5549","BRONX" 
"Triada Minimarket Corp",-73.985214,40.716557,"157 Broome St","","New York","NY","10002","4076","NEW YORK" 
"Miriam & Aya Deli Corp",-73.651878,40.705036,"345 Hempstead Tpke","","West Hempstead","NY","11552","1328","NASSAU" 
"Los Paisanos De La 4ta Avenida, Inc.",-74.018112,40.641006,"5919 4th Ave","","Brooklyn","NY","11220","4074","KINGS" 
"Glorious Usa Inc",-73.847282,40.683868,"9308 101st Ave","","Ozone Park","NY","11416","2308","QUEENS" 
"Springfield Sunny Farm Inc",-73.988365,40.620964,"6124 18th Ave","","Brooklyn","NY","11204","2301","KINGS" 
"A & J Supermarket Corp./Foodtown",-73.937805,40.800919,"2211 3rd Ave","","New York","NY","10035","3531","NEW YORK" 
"Dollar General 19338",-75.292587,41.956284,"550 W Main St","","Hancock","NY","13783","1073","DELAWARE" 
"Sfeer Deli Corp",-73.88678,40.747974,"3771 79th St","","Jackson Heights","NY","11372","6749","QUEENS" 
"Con-min Deli & Grill Ny Corp",-73.950279,40.684128,"399 Nostrand Ave","","Brooklyn","NY","11216","1701","KINGS" 
"Royal Group Market Corp.",-73.914711,40.830128,"294 E 166th St","","Bronx","NY","10456","5516","BRONX" 
"Quality 1 Food Corp",-74.156693,40.636826,"2894 Richmond Ter","","Staten Island","NY","10303","2321","RICHMOND" 
"La Placita Meat Market Corp.",-72.86541,40.796783,"58 Surrey Cir","","Shirley","NY","11967","2579","SUFFOLK" 
"Nanih Waiya Gourmet Deli Inc",-73.953224,40.81749,"1477 Amsterdam Ave","","New York","NY","10027","7407","NEW YORK" 
"8th Ave Deli no.2 Corp",-73.942299,40.822258,"2712 Frederick Douglass Blvd","","New York","NY","10030","1239","NEW YORK" 
"Pena Deli Grocery Corp",-73.899475,40.858635,"2337 Grand Concourse","Store 2","Bronx","NY","10468","6810","BRONX" 
"Elijah Deli Inc",-73.885437,40.843956,"2001 Southern Blvd","","Bronx","NY","10460","1401","BRONX" 
"JV Bronx Food Corp/Bravo Supermarket",-73.900337,40.857231,"2285 Grand Concourse","","Bronx","NY","10453","2202","BRONX" 
"CJ Fish Market Corp - Ocean Fish Market",-73.985535,40.670033,"413 5th Ave","","Brooklyn","NY","11215","3315","KINGS" 
"Empine Deli Grocery Inc.",-73.91906,40.807514,"511 E 138th St","","Bronx","NY","10454","3007","BRONX" 
"Lenox 551 Deli Grocery Corp",-73.939629,40.815964,"551 Lenox Ave","","New York","NY","10037","1806","NEW YORK" 
"Family Dollar Store 12179",-75.317665,42.324734,"171 Main St","","Unadilla","NY","13849","","OTSEGO" 
"Rotterdam Wonder Outlet 1275",-73.939697,42.763557,"3108 Carman Rd","","Schenectady","NY","12303","4549","SCHENECTADY" 
"J & B Meat Market, Inc./Shop Fair Supermarket",-73.980324,40.722008,"42 Avenue C","","New York","NY","10009","6934","NEW YORK" 
"Tree Food Market Inc",-73.879181,40.66143,"811 Stanley Ave","","Brooklyn","NY","11207","8103","KINGS" 
"1066 Rutland Deli Corp",-73.924637,40.663769,"1066 Rutland Rd","","Brooklyn","NY","11212","2943","KINGS" 
"Star Deli & Convenience Corp",-73.960182,40.654747,"181 Woodruff Ave","","Brooklyn","NY","11226","1814","KINGS" 
"Woodhaven Blvd Deli & Grill Corp",-73.855408,40.702248,"8334 Woodhaven Blvd","","Glendale","NY","11385","7824","QUEENS" 
"Jerry Grocery Corp",-73.936768,40.701485,"465 Bushwick Ave","","Brooklyn","NY","11206","4643","KINGS" 
"Aa Deli Grocery And Fresh Juices House Corp",-74.411446,41.451645,"154 Wickham Ave","","Middletown","NY","10940","3720","ORANGE" 
"Las Primas Restaurant Corp NONE",-74.084946,40.618298,"360 Targee St","","Staten Island","NY","10304","1867","RICHMOND" 
"East Village Finest Deli Corp 1",-73.982735,40.723328,"240 E 4th St","Ste 1","New York","NY","10009","7404","NEW YORK" 
"My Favorite Deli, Inc no",-73.998703,40.604794,"1978 86th St","","Brooklyn","NY","11214","3134","KINGS" 
"Cana Arriba Grocery No. 2 Inc",-73.858833,40.884594,"3868 Barnes Ave","","Bronx","NY","10467","5118","BRONX" 
"Sajoma Deli Corp.",-73.581535,40.653683,"103 Church St","","Freeport","NY","11520","3880","NASSAU" 
"Nut House",-73.956329,40.577908,"1117 Brighton Beach Ave","","Brooklyn","NY","11235","5558","KINGS" 
"1 Smoke Shop Inc",-73.947159,40.632294,"1574 Flatbush Ave","","Brooklyn","NY","11210","3030","KINGS" 
"Hemkunt Enterprise Inc - 7 Eleven 35131A",-78.823776,42.845112,"1971 S Park Ave","","Buffalo","NY","14220","1848","ERIE" 
"Mole Poblano Tuzantlan Deli Grocery Corp NONE",-73.895523,40.928162,"290 New Main St","","Yonkers","NY","10701","4132","WESTCHESTER" 
"Medgar Evers College Farm Market",-73.956474,40.666626,"1637 Bedford Ave","Student Services Bldg","Brooklyn","NY","11225","","KINGS" 
"Beach Channel Meat & Produce Corp",-73.754829,40.606239,"1329 Beach Channel Dr","","Far Rockaway","NY","11691","3211","QUEENS" 
"Wassam Deli Corp",-73.884712,40.854187,"688 E 187th St","","Bronx","NY","10458","6802","BRONX" 
"West St Mini Mart Inc",-75.240723,43.08675,"1601 West St","","Utica","NY","13501","4926","ONEIDA" 
"Dollar Tree 6183",-73.927536,40.811359,"259 E 138th St","","Bronx","NY","10451","6432","BRONX" 
"Hong Li Meat Market Inc",-73.996849,40.718159,"124B Mott St","","New York","NY","10013","4709","NEW YORK" 
"Lackawanna Trade Market Inc",-78.84343,42.822334,"169 Wilkesbarre St","","Buffalo","NY","14218","1147","ERIE" 
"Trader Joes - Mid Town Essex Crossing 538",-73.987061,40.716087,"400 Grand St","Cellar","New Yori","NY","10002","","NEW YORK" 
"Peace International Market",-74.166161,40.640289,"3240 Richmond Ter","","Staten Island","NY","10303","1316","RICHMOND" 
"Azaal 1 Deli Grocery Corp",-73.871765,40.753403,"3461 Junction Blvd","","Corona","NY","11368","","QUEENS" 
"Buffalo City Limit Food Inc",-78.823471,42.968674,"540 Niagara Falls Blvd","","Buffalo","NY","14223","2634","ERIE" 
"J&j Farm Market Inc",-74.04071,41.129787,"303 N Main St","","Spring Valley","NY","10977","2916","ROCKLAND" 
"Yes International Trading Inc",-74.004272,40.63026,"6206 11th Ave","","Brooklyn","NY","11219","5204","KINGS" 
"Dollar General 18530",-75.514404,42.235603,"311 Main St","","Afton","NY","13730","","CHENANGO" 
"Twin City Market",-78.848946,42.911083,"454 E Utica St","","Buffalo","NY","14208","2103","ERIE" 
"Family Dollar 12201",-73.735497,40.716801,"97-08 Springfield Blvd","","Queens Village","NY","11429","","QUEENS" 
"Pedro A Marte Nunez",-73.894791,40.701271,"7128 Fresh Pond Rd","","Ridgewood","NY","11385","5905","QUEENS" 
"Jamaica 97 Deli And Grocery Inc",-73.805595,40.697098,"9701 Sutphin Blvd","","Jamaica","NY","11435","4720","QUEENS" 
"Dairy Market",-73.919464,42.804119,"451 McClellan St","","Schenectady","NY","12304","1133","SCHENECTADY" 
"Sai Energy Inc",-73.7771,42.664749,"553 Washington Ave","","Albany","NY","12206","2301","ALBANY" 
"Goodman Sisters Farm Market Inc",-78.929207,43.098457,"2227 Cayuga Drive Ext","","Niagara Falls","NY","14304","2934","NIAGARA" 
"Ms Grocery Food Corp",-73.886375,40.819065,"1331 Seneca Ave","","Bronx","NY","10474","4611","BRONX" 
"Healthy Family Food & Deli Inc.",-73.941017,40.723351,"55 Driggs Ave","","Brooklyn","NY","11222","5378","KINGS" 
"Lemontree Foods Inc. Grove St",-73.912895,40.701141,"406 Grove St","","Brooklyn","NY","11237","5507","KINGS" 
"Aplus 40126",-78.739914,42.978531,"5215 Sheridan Dr","","Buffalo","NY","14221","4622","ERIE" 
"7721 Sm Deli & Grocery, Inc",-73.931244,40.651661,"4902 Church Ave","","Brooklyn","NY","11203","3466","KINGS" 
"Saint Johnsville Grocery",-74.680153,42.998909,"25 W Main St","","Saint Johnsville","NY","13452","1219","MONTGOMERY" 
"Jgaj Petroleum Inc.",-74.021637,41.500751,"310 Broadway","","Newburgh","NY","12550","5302","ORANGE" 
"La Cuesta Grocery Corp",-73.887688,40.66177,"772 Miller Ave","","Brooklyn","NY","11207","7296","KINGS" 
"La Villita Mexican Restaurant",-73.958344,40.598877,"2086 E 13th St","","Brooklyn","NY","11229","3335","KINGS" 
"Sullivan Fresh Market On The Move",-74.77639,41.786568,"64 Ferndale Loomis Rd","","Liberty","NY","12754","2947","SULLIVAN" 
"Mommy & Me Llc",-73.857086,40.692661,"8707 Jamaica Ave","","Woodhaven","NY","11421","2037","QUEENS" 
"Cazmart",-78.803505,42.850052,"2336 Seneca St","","Buffalo","NY","14210","2531","ERIE" 
"Ron's Criss Market",-78.033791,42.223194,"20 Schuyler St","","Belmont","NY","14813","1015","ALLEGANY" 
"BOSTON FISH MKT & SEAFOOD",-77.599548,43.185608,"1099 Hudson Ave","","Rochester","NY","14621","3547","MONROE" 
"Troy Mini Market LLC",-73.69062,42.728806,"71 Congress St","","Troy","NY","12180","4109","RENSSELAER" 
"John's Corner Stop Inc",-79.039551,43.107662,"1801 Niagara Ave","","Niagara Falls","NY","14305","3023","NIAGARA" 
"Elite Specialty Meats  Llc.",-78.690178,42.901676,"4990 Broadway","","Depew","NY","14043","3938","ERIE" 
